window_id,username,split,window_label,window_type,window_start,window_end,n_posts_in_14d,n_high_risk_posts,mean_p_depression_tcal,anchor_post_ids,anchor_post_count,selected_post_ids,selected_post_count,prev_context_count,padding_needed,source_rule
w_000197,daidaimeme.pdf,train,0,negative_14d,2022-05-22 05:06:02+00:00,2022-06-05 05:06:02+00:00,10,0,1.140117816648967e-07,"[""2843536290742708725_45713114847"", ""2844197901178401510_45713114847"", ""2846404393365221650_45713114847"", ""2847120490762836995_45713114847"", ""2847935351587467704_45713114847"", ""2848646239608969894_45713114847"", ""2849952925248590431_45713114847"", ""2850833813689780682_45713114847"", ""2852123740719237539_45713114847"", ""2853142380908292932_45713114847""]",10,"[""2846404393365221650_45713114847"", ""2847120490762836995_45713114847"", ""2847935351587467704_45713114847"", ""2848646239608969894_45713114847"", ""2849952925248590431_45713114847"", ""2850833813689780682_45713114847"", ""2852123740719237539_45713114847"", ""2853142380908292932_45713114847""]",8,0,0,14d_plus_prev_context
w_000198,dep_tattoos,train,0,negative_14d,2024-04-04 03:07:28+00:00,2024-04-18 03:07:28+00:00,25,0,5.460415875586382e-08,"[""3338498438177501406_40970743337"", ""3338500260988488372_40970743337"", ""3338501019712888444_40970743337"", ""3338501805121720000_40970743337"", ""3339518865725419045_40970743337"", ""3339519077453881219_40970743337"", ""3339519364721632381_40970743337"", ""3339519668112340402_40970743337"", ""3339519919116302689_40970743337"", ""3339520180538978401_40970743337"", ""3339520553790168572_40970743337"", ""3339520834162540293_40970743337"", ""3339531338880662994_40970743337"", ""3339531597669229907_40970743337"", ""3339531929111701294_40970743337"", ""3339532151527132247_40970743337"", ""3339532515391417522_40970743337"", ""3339610637004548840_40970743337"", ""3339610869989891722_40970743337"", ""3339613310495964000_40970743337"", ""3339613575181612424_40970743337"", ""3339614780045839189_40970743337"", ""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337""]",25,"[""3339610637004548840_40970743337"", ""3339610869989891722_40970743337"", ""3339613310495964000_40970743337"", ""3339613575181612424_40970743337"", ""3339614780045839189_40970743337"", ""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337""]",8,0,0,14d_plus_prev_context
w_000199,dep_tattoos,train,0,negative_14d,2024-04-05 13:22:00+00:00,2024-04-19 13:22:00+00:00,9,0,5.275764719796105e-08,"[""3339532515391417522_40970743337"", ""3339610637004548840_40970743337"", ""3339610869989891722_40970743337"", ""3339613310495964000_40970743337"", ""3339613575181612424_40970743337"", ""3339614780045839189_40970743337"", ""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337""]",9,"[""3339610637004548840_40970743337"", ""3339610869989891722_40970743337"", ""3339613310495964000_40970743337"", ""3339613575181612424_40970743337"", ""3339614780045839189_40970743337"", ""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337""]",8,0,0,14d_plus_prev_context
w_000200,dep_tattoos,train,0,negative_14d,2024-04-10 03:13:18+00:00,2024-04-24 03:13:18+00:00,4,0,4.4514279060333294e-08,"[""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337"", ""3349749725657437580_40970743337""]",4,"[""3339610869989891722_40970743337"", ""3339613310495964000_40970743337"", ""3339613575181612424_40970743337"", ""3339614780045839189_40970743337"", ""3342850029047277280_40970743337"", ""3344328351279307808_40970743337"", ""3345238714669799549_40970743337"", ""3349749725657437580_40970743337""]",8,4,0,14d_plus_prev_context
w_000201,depression_meem,val,0,negative_14d,2022-08-06 07:27:23+00:00,2022-08-20 07:27:23+00:00,3,0,0.02573614443341887,"[""2898690391078645968_52085543777"", ""2900099312346151611_52085543777"", ""2903381418576813911_52085543777""]",3,"[""2825546524238658109_52085543777"", ""2829975057853792214_52085543777"", ""2832844732979561126_52085543777"", ""2837159800722663788_52085543777"", ""2841812024538165030_52085543777"", ""2898690391078645968_52085543777"", ""2900099312346151611_52085543777"", ""2903381418576813911_52085543777""]",8,5,0,14d_plus_prev_context
w_000202,depressy.trouble,test,0,negative_14d,2021-04-05 08:00:04+00:00,2021-04-19 08:00:04+00:00,7,0,0.005813190811876098,"[""2545016282922126088_32694407385"", ""2546465835424851668_32694407385"", ""2547915383221514254_32694407385"", ""2549364937980525179_32694407385"", ""2550089709903249896_32694407385"", ""2551539262858801005_32694407385"", ""2552989196061559832_32694407385""]",7,"[""2541410112659639547_32694407385"", ""2545016282922126088_32694407385"", ""2546465835424851668_32694407385"", ""2547915383221514254_32694407385"", ""2549364937980525179_32694407385"", ""2550089709903249896_32694407385"", ""2551539262858801005_32694407385"", ""2552989196061559832_32694407385""]",8,1,0,14d_plus_prev_context
w_000203,depressy.trouble,test,0,negative_14d,2021-04-07 08:00:04+00:00,2021-04-21 08:00:04+00:00,7,0,0.0034820677057893945,"[""2546465835424851668_32694407385"", ""2547915383221514254_32694407385"", ""2549364937980525179_32694407385"", ""2550089709903249896_32694407385"", ""2551539262858801005_32694407385"", ""2552989196061559832_32694407385"", ""2555163150356422833_32694407385""]",7,"[""2545016282922126088_32694407385"", ""2546465835424851668_32694407385"", ""2547915383221514254_32694407385"", ""2549364937980525179_32694407385"", ""2550089709903249896_32694407385"", ""2551539262858801005_32694407385"", ""2552989196061559832_32694407385"", ""2555163150356422833_32694407385""]",8,1,0,14d_plus_prev_context
w_000204,depressy.trouble,test,0,negative_14d,2021-11-11 14:10:08+00:00,2021-11-25 14:10:08+00:00,5,0,1.3667761187519274e-05,"[""2704653204563459156_32694407385"", ""2705227345591732490_32694407385"", ""2705432779900430446_32694407385"", ""2705578373302359665_32694407385"", ""2706158132574871923_32694407385""]",5,"[""2698759932364859688_32694407385"", ""2699036486500249732_32694407385"", ""2701269250783934615_32694407385"", ""2704653204563459156_32694407385"", ""2705227345591732490_32694407385"", ""2705432779900430446_32694407385"", ""2705578373302359665_32694407385"", ""2706158132574871923_32694407385""]",8,3,0,14d_plus_prev_context
w_000205,dingtaxi_jp,val,0,negative_14d,2024-06-19 11:30:00+00:00,2024-07-03 11:30:00+00:00,15,0,3.572155218131082e-18,"[""3393834789795856452_31686869590"", ""3394575996754917021_31686869590"", ""3395298991869955127_31686869590"", ""3396043409484687920_31686869590"", ""3396748653684393495_31686869590"", ""3397482686513005342_31686869590"", ""3398211682234077580_31686869590"", ""3398897860486630940_31686869590"", ""3399617703456292818_31686869590"", ""3400342453099155303_31686869590"", ""3401064496526274861_31686869590"", ""3401735929476738464_31686869590"", ""3402505850053737402_31686869590"", ""3403239668561866173_31686869590"", ""3403875976086963057_31686869590""]",15,"[""3398897860486630940_31686869590"", ""3399617703456292818_31686869590"", ""3400342453099155303_31686869590"", ""3401064496526274861_31686869590"", ""3401735929476738464_31686869590"", ""3402505850053737402_31686869590"", ""3403239668561866173_31686869590"", ""3403875976086963057_31686869590""]",8,0,0,14d_plus_prev_context
w_000206,dingtaxi_jp,val,0,negative_14d,2024-06-22 12:39:03+00:00,2024-07-06 12:39:03+00:00,15,0,1.0005710631114475e-16,"[""3396043409484687920_31686869590"", ""3396748653684393495_31686869590"", ""3397482686513005342_31686869590"", ""3398211682234077580_31686869590"", ""3398897860486630940_31686869590"", ""3399617703456292818_31686869590"", ""3400342453099155303_31686869590"", ""3401064496526274861_31686869590"", ""3401735929476738464_31686869590"", ""3402505850053737402_31686869590"", ""3403239668561866173_31686869590"", ""3403875976086963057_31686869590"", ""3404701481493221580_31686869590"", ""3405443946617573510_31686869590"", ""3406157010224593989_31686869590""]",15,"[""3401064496526274861_31686869590"", ""3401735929476738464_31686869590"", ""3402505850053737402_31686869590"", ""3403239668561866173_31686869590"", ""3403875976086963057_31686869590"", ""3404701481493221580_31686869590"", ""3405443946617573510_31686869590"", ""3406157010224593989_31686869590""]",8,0,0,14d_plus_prev_context
w_000207,dingtaxi_jp,val,0,negative_14d,2024-06-25 12:27:02+00:00,2024-07-09 12:27:02+00:00,15,0,9.965496153347519e-17,"[""3398211682234077580_31686869590"", ""3398897860486630940_31686869590"", ""3399617703456292818_31686869590"", ""3400342453099155303_31686869590"", ""3401064496526274861_31686869590"", ""3401735929476738464_31686869590"", ""3402505850053737402_31686869590"", ""3403239668561866173_31686869590"", ""3403875976086963057_31686869590"", ""3404701481493221580_31686869590"", ""3405443946617573510_31686869590"", ""3406157010224593989_31686869590"", ""3406857364855593751_31686869590"", ""3407582581542509090_31686869590"", ""3408302550290893336_31686869590""]",15,"[""3403239668561866173_31686869590"", ""3403875976086963057_31686869590"", ""3404701481493221580_31686869590"", ""3405443946617573510_31686869590"", ""3406157010224593989_31686869590"", ""3406857364855593751_31686869590"", ""3407582581542509090_31686869590"", ""3408302550290893336_31686869590""]",8,0,0,14d_plus_prev_context
w_000208,dreamqueen_poem,train,0,negative_14d,2024-05-14 13:10:30+00:00,2024-05-28 13:10:30+00:00,7,0,0.1557719528517347,"[""3367792978100640178_64778799978"", ""3369907276096504162_64778799978"", ""3370644459191528182_64778799978"", ""3372779114761882721_64778799978"", ""3374257741156534664_64778799978"", ""3375740431932196137_64778799978"", ""3377042682524995632_64778799978""]",7,"[""3366374155292062741_64778799978"", ""3367792978100640178_64778799978"", ""3369907276096504162_64778799978"", ""3370644459191528182_64778799978"", ""3372779114761882721_64778799978"", ""3374257741156534664_64778799978"", ""3375740431932196137_64778799978"", ""3377042682524995632_64778799978""]",8,1,0,14d_plus_prev_context
w_000209,dreamqueen_poem,train,0,negative_14d,2024-08-09 11:43:29+00:00,2024-08-23 11:43:29+00:00,4,0,0.028986128701022736,"[""3430804670908411414_64778799978"", ""3433695175283403740_64778799978"", ""3436222654058566731_64778799978"", ""3438795952423407523_64778799978""]",4,"[""3422090466068156221_64778799978"", ""3424302150635639088_64778799978"", ""3426451471707624240_64778799978"", ""3428647693553798285_64778799978"", ""3430804670908411414_64778799978"", ""3433695175283403740_64778799978"", ""3436222654058566731_64778799978"", ""3438795952423407523_64778799978""]",8,4,0,14d_plus_prev_context
w_000210,dreamqueen_poem,train,0,negative_14d,2024-08-13 11:26:24+00:00,2024-08-27 11:26:24+00:00,4,0,0.0289972958812415,"[""3433695175283403740_64778799978"", ""3436222654058566731_64778799978"", ""3438795952423407523_64778799978"", ""3441669435666738775_64778799978""]",4,"[""3424302150635639088_64778799978"", ""3426451471707624240_64778799978"", ""3428647693553798285_64778799978"", ""3430804670908411414_64778799978"", ""3433695175283403740_64778799978"", ""3436222654058566731_64778799978"", ""3438795952423407523_64778799978"", ""3441669435666738775_64778799978""]",8,4,0,14d_plus_prev_context
w_000211,eatchiang__,val,0,negative_14d,2020-06-18 13:18:20+00:00,2020-07-02 13:18:20+00:00,14,0,1.254546176891418e-15,"[""2334266728529379400_37924053022"", ""2334269679222285227_37924053022"", ""2335781885492301520_37924053022"", ""2336201449363244032_37924053022"", ""2336469960946044438_37924053022"", ""2337039825041718001_37924053022"", ""2337052026540553069_37924053022"", ""2337708533967848809_37924053022"", ""2338551388852595738_37924053022"", ""2340710922509516345_37924053022"", ""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022""]",14,"[""2337052026540553069_37924053022"", ""2337708533967848809_37924053022"", ""2338551388852595738_37924053022"", ""2340710922509516345_37924053022"", ""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022""]",8,0,0,14d_plus_prev_context
w_000212,eatchiang__,val,0,negative_14d,2020-06-21 05:22:16+00:00,2020-07-05 05:22:16+00:00,12,0,1.3850451782617144e-15,"[""2336201449363244032_37924053022"", ""2336469960946044438_37924053022"", ""2337039825041718001_37924053022"", ""2337052026540553069_37924053022"", ""2337708533967848809_37924053022"", ""2338551388852595738_37924053022"", ""2340710922509516345_37924053022"", ""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022"", ""2345094755262559627_37924053022""]",12,"[""2337708533967848809_37924053022"", ""2338551388852595738_37924053022"", ""2340710922509516345_37924053022"", ""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022"", ""2345094755262559627_37924053022""]",8,0,0,14d_plus_prev_context
w_000213,eatchiang__,val,0,negative_14d,2020-06-24 11:11:11+00:00,2020-07-08 11:11:11+00:00,10,0,2.6689527923462967e-16,"[""2338551388852595738_37924053022"", ""2340710922509516345_37924053022"", ""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022"", ""2345094755262559627_37924053022"", ""2346498792050593613_37924053022"", ""2347223042377917267_37924053022"", ""2348688935679339638_37924053022""]",10,"[""2341469316291950287_37924053022"", ""2342945076860986875_37924053022"", ""2343659726971921513_37924053022"", ""2344330760632948085_37924053022"", ""2345094755262559627_37924053022"", ""2346498792050593613_37924053022"", ""2347223042377917267_37924053022"", ""2348688935679339638_37924053022""]",8,0,0,14d_plus_prev_context
w_000214,eatingouttw,train,0,negative_14d,2024-03-15 06:30:10+00:00,2024-03-29 06:30:10+00:00,5,0,1.0712743374219918e-14,"[""3324104940551570517_63955408709"", ""3326989117482580049_63955408709"", ""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709""]",5,"[""3298712717994539086_63955408709"", ""3314062982400378043_63955408709"", ""3324104940551570517_63955408709"", ""3326989117482580049_63955408709"", ""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709""]",7,2,1,14d_plus_prev_context
w_000215,eatingouttw,train,0,negative_14d,2024-03-19 06:00:30+00:00,2024-04-02 06:00:30+00:00,6,0,1.70839096079162e-14,"[""3326989117482580049_63955408709"", ""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709"", ""3335807178928809299_63955408709"", ""3336386952864679774_63955408709""]",6,"[""3314062982400378043_63955408709"", ""3324104940551570517_63955408709"", ""3326989117482580049_63955408709"", ""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709"", ""3335807178928809299_63955408709"", ""3336386952864679774_63955408709""]",8,2,0,14d_plus_prev_context
w_000216,eatingouttw,train,0,negative_14d,2024-03-22 06:30:09+00:00,2024-04-05 06:30:09+00:00,6,0,0.0001619808026742742,"[""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709"", ""3335807178928809299_63955408709"", ""3336386952864679774_63955408709"", ""3337780976901123519_63955408709""]",6,"[""3324104940551570517_63955408709"", ""3326989117482580049_63955408709"", ""3329178363254242821_63955408709"", ""3332062538868274248_63955408709"", ""3334236820277786412_63955408709"", ""3335807178928809299_63955408709"", ""3336386952864679774_63955408709"", ""3337780976901123519_63955408709""]",8,2,0,14d_plus_prev_context
w_000217,eatwithdumbo,val,0,negative_14d,2021-11-02 04:27:44+00:00,2021-11-16 04:27:44+00:00,3,0,4.063810534989572e-19,"[""2697837086777418714_49811261212"", ""2703123217031035476_49811261212"", ""2706020803261927760_49811261212""]",3,"[""2697837086777418714_49811261212"", ""2703123217031035476_49811261212"", ""2706020803261927760_49811261212""]",3,0,5,14d_plus_prev_context
